id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
ZW1922,Chitungwiza,Chitungwiza,chitungwiza-zw1922,ZW1922,25,-18.015,31.07
ZW1923,Epworth,Epworth,epworth-zw1923,ZW1923,7,-17.898,31.167
ZW1921,Harare,Harare,harare-zw1921,ZW1921,45,-17.799,31.047
ZW1924,Harare Rural,Harare Rural,harare-rural-zw1924,ZW1924,1,-17.946,31.015
